pname,pvalue,type,id
idroptol,1,int,189
ilumethod,2,int,189
iprnwt,1,int,189
iredsys,0,int,189
level,7,int,189
levfill,5,int,189
linmeth,2,int,189
maxbackiter,50,int,189
maxiterout,100,int,189
maxitinner,50,int,189
momfact,0.1,float,189
msdr,15,int,189
mxiterxmd,20,int,189
norder,0,int,189
north,7,int,189
rrctols,0,float,189
stoptol,1.00E-10,float,189
thickfact,8.92E-06,float,189
backflag,1,int,190
backreduce,0.8,float,190
backtol,1.4,float,190
dbdgamma,0,float,190
dbdkappa,1.00E-05,float,190
dbdtheta,0.637675873,float,190
epsrn,0.003415425,float,190
fluxtol,200000,float,190
hclosexmd,0.005380105,float,190
headtol,0.35,float,190
iacl,1,int,190
ibotav,1,int,190
idroptol,1,int,190
ilumethod,2,int,190
iprnwt,1,int,190
iredsys,0,int,190
level,7,int,190
levfill,5,int,190
linmeth,2,int,190
maxbackiter,50,int,190
maxiterout,100,int,190
maxitinner,50,int,190
momfact,0.1,float,190
msdr,15,int,190
mxiterxmd,20,int,190
norder,0,int,190
north,7,int,190
rrctols,0,float,190
stoptol,1.00E-10,float,190
thickfact,6.46E-06,float,190
backflag,1,int,191
backreduce,0.8,float,191
backtol,1.4,float,191
dbdgamma,0,float,191
dbdkappa,1.00E-05,float,191
dbdtheta,0.771964812,float,191
epsrn,0.043985767,float,191
fluxtol,200000,float,191
hclosexmd,0.098645013,float,191
headtol,0.35,float,191
iacl,1,int,191
ibotav,1,int,191
idroptol,1,int,191
ilumethod,2,int,191
iprnwt,1,int,191
iredsys,0,int,191
level,7,int,191
levfill,5,int,191
linmeth,2,int,191
maxbackiter,50,int,191
maxiterout,100,int,191
maxitinner,50,int,191
momfact,0.1,float,191
msdr,15,int,191
mxiterxmd,20,int,191
norder,0,int,191
north,7,int,191
rrctols,0,float,191
stoptol,1.00E-10,float,191
thickfact,5.92E-06,float,191
backflag,1,int,192
backreduce,0.8,float,192
backtol,1.4,float,192
dbdgamma,0,float,192
dbdkappa,1.00E-05,float,192
dbdtheta,0.709197992,float,192
epsrn,0.040482461,float,192
fluxtol,200000,float,192
hclosexmd,0.026685864,float,192
headtol,0.35,float,192
iacl,1,int,192
ibotav,1,int,192
idroptol,1,int,192
ilumethod,2,int,192
iprnwt,1,int,192
iredsys,0,int,192
level,7,int,192
levfill,5,int,192
linmeth,2,int,192
maxbackiter,50,int,192
maxiterout,100,int,192
maxitinner,50,int,192
momfact,0.1,float,192
msdr,15,int,192
mxiterxmd,20,int,192
norder,0,int,192
north,7,int,192
rrctols,0,float,192
stoptol,1.00E-10,float,192
thickfact,7.77E-06,float,192
backflag,1,int,193
backreduce,0.8,float,193
backtol,1.4,float,193
dbdgamma,0,float,193
dbdkappa,1.00E-05,float,193
dbdtheta,0.763219786,float,193
epsrn,0.049525297,float,193
fluxtol,200000,float,193
hclosexmd,0.027446127,float,193
headtol,0.35,float,193
iacl,1,int,193
ibotav,1,int,193
idroptol,1,int,193
ilumethod,2,int,193
iprnwt,1,int,193
iredsys,0,int,193
level,7,int,193
levfill,5,int,193
linmeth,2,int,193
maxbackiter,50,int,193
maxiterout,100,int,193
maxitinner,50,int,193
momfact,0.1,float,193
msdr,15,int,193
mxiterxmd,20,int,193
norder,0,int,193
north,7,int,193
rrctols,0,float,193
stoptol,1.00E-10,float,193
thickfact,7.98E-06,float,193
backflag,1,int,194
backreduce,0.8,float,194
backtol,1.4,float,194
dbdgamma,0,float,194
dbdkappa,1.00E-05,float,194
dbdtheta,0.889822692,float,194
epsrn,0.021644525,float,194
fluxtol,200000,float,194
hclosexmd,0.06901711,float,194
headtol,0.35,float,194
iacl,1,int,194
ibotav,1,int,194
idroptol,1,int,194
ilumethod,2,int,194
iprnwt,1,int,194
iredsys,0,int,194
level,7,int,194
levfill,5,int,194
linmeth,2,int,194
maxbackiter,50,int,194
maxiterout,100,int,194
maxitinner,50,int,194
momfact,0.1,float,194
msdr,15,int,194
mxiterxmd,20,int,194
norder,0,int,194
north,7,int,194
rrctols,0,float,194
stoptol,1.00E-10,float,194
thickfact,1.34E-06,float,194
backflag,1,int,195
backreduce,0.8,float,195
backtol,1.4,float,195
dbdgamma,0,float,195
dbdkappa,1.00E-05,float,195
dbdtheta,0.905962337,float,195
epsrn,0.005308296,float,195
fluxtol,200000,float,195
hclosexmd,0.016964688,float,195
headtol,0.35,float,195
iacl,1,int,195
ibotav,1,int,195
idroptol,1,int,195
ilumethod,2,int,195
iprnwt,1,int,195
iredsys,0,int,195
level,7,int,195
levfill,5,int,195
linmeth,2,int,195
maxbackiter,50,int,195
maxiterout,100,int,195
maxitinner,50,int,195
momfact,0.1,float,195
msdr,15,int,195
mxiterxmd,20,int,195
norder,0,int,195
north,7,int,195
rrctols,0,float,195
stoptol,1.00E-10,float,195
thickfact,8.42E-06,float,195
backflag,1,int,196
backreduce,0.8,float,196
backtol,1.4,float,196
dbdgamma,0,float,196
dbdkappa,1.00E-05,float,196
dbdtheta,0.908455756,float,196
epsrn,0.024141384,float,196
fluxtol,200000,float,196
hclosexmd,0.02605944,float,196
headtol,0.35,float,196
iacl,1,int,196
ibotav,1,int,196
idroptol,1,int,196
ilumethod,2,int,196
iprnwt,1,int,196
iredsys,0,int,196
level,7,int,196
levfill,5,int,196
linmeth,2,int,196
maxbackiter,50,int,196
maxiterout,100,int,196
maxitinner,50,int,196
momfact,0.1,float,196
msdr,15,int,196
mxiterxmd,20,int,196
norder,0,int,196
north,7,int,196
rrctols,0,float,196
stoptol,1.00E-10,float,196
thickfact,8.51E-06,float,196
backflag,1,int,197
backreduce,0.8,float,197
backtol,1.4,float,197
dbdgamma,0,float,197
dbdkappa,1.00E-05,float,197
dbdtheta,0.837084067,float,197
epsrn,0.038247578,float,197
fluxtol,200000,float,197
hclosexmd,0.030925034,float,197
headtol,0.35,float,197
iacl,1,int,197
ibotav,1,int,197
idroptol,1,int,197
ilumethod,2,int,197
iprnwt,1,int,197
iredsys,0,int,197
level,7,int,197
levfill,5,int,197
linmeth,2,int,197
maxbackiter,50,int,197
maxiterout,100,int,197
maxitinner,50,int,197
momfact,0.1,float,197
msdr,15,int,197
mxiterxmd,20,int,197
norder,0,int,197
north,7,int,197
rrctols,0,float,197
stoptol,1.00E-10,float,197
thickfact,3.04E-06,float,197
backflag,1,int,198
backreduce,0.8,float,198
backtol,1.4,float,198
dbdgamma,0,float,198
dbdkappa,1.00E-05,float,198
dbdtheta,0.81539606,float,198
epsrn,0.001289529,float,198
fluxtol,200000,float,198
hclosexmd,0.041745646,float,198
headtol,0.35,float,198
iacl,1,int,198
ibotav,1,int,198
idroptol,1,int,198
ilumethod,2,int,198
iprnwt,1,int,198
iredsys,0,int,198
level,7,int,198
levfill,5,int,198
linmeth,2,int,198
maxbackiter,50,int,198
maxiterout,100,int,198
maxitinner,50,int,198
momfact,0.1,float,198
msdr,15,int,198
mxiterxmd,20,int,198
norder,0,int,198
north,7,int,198
rrctols,0,float,198
stoptol,1.00E-10,float,198
thickfact,2.09E-07,float,198
backflag,1,int,199
backreduce,0.8,float,199
backtol,1.4,float,199
dbdgamma,0,float,199
dbdkappa,1.00E-05,float,199
dbdtheta,0.744817793,float,199
epsrn,0.040657388,float,199
fluxtol,200000,float,199
hclosexmd,0.073202624,float,199
headtol,0.35,float,199
iacl,1,int,199
ibotav,1,int,199
idroptol,1,int,199
ilumethod,2,int,199
iprnwt,1,int,199
iredsys,0,int,199
level,7,int,199
levfill,5,int,199
linmeth,2,int,199
maxbackiter,50,int,199
maxiterout,100,int,199
maxitinner,50,int,199
momfact,0.1,float,199
msdr,15,int,199
mxiterxmd,20,int,199
norder,0,int,199
north,7,int,199
rrctols,0,float,199
stoptol,1.00E-10,float,199
thickfact,3.25E-06,float,199
